Candidate,tscore,mi,mi3,mi_log_f,ll,mle,ms,log_dice,avg,norm,opt,label
nhiễm_trùng xảy,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1328,31772","0,0000871156024","0,2","15,00006279",,,,0
quan_hệ tình_dục,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,1
tình_dục chung_thuỷ,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
sống khoa_học,"-0,002178648973","19,99613877","19,99613877","13,86026721","4465,930415","0,0000871156024","0,05","15,0000627",,,,0
phần_trăm sống_sót,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
động_lực sống,"-0,002178648973","19,99613877","19,99613877","13,86026721","1328,31772","0,0000871156024","0,05","15,0000627",,,,0
bé uống,"0,2481242654","17,30719469","19,30719469","19,01389677","23368,45738","0,0001742312048","0,03174603175","16,00003118",,,,0
uống trà,"-0,002090949008","21,38845619","21,38845619","14,82534811","5306,371013","0,0000871156024","0,04347826087","15,0000627",,,,0
kéo_dài tuổi_thọ,"0,2498257403","22,84413567","24,84413567","25,09684818","1296,094214","0,0001742312048","0,4","16,00003139",,,,0
lợi_ích tuyệt_vời,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
ngủ kéo_dài,"-0,001655727685","20,4815656","20,4815656","14,19673945","2999,843864","0,0000871156024","0,07142857143","15,00006273",,,,0
kéo_dài liên_tục,"-0,0006098851081","22,80349369","22,80349369","15,80617736","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
ba_mẹ dạo,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
thử để_ý,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
để_ý sinh_hoạt,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
bệnh mất_ngủ,"-0,005751944443","18,43425988","18,43425988","12,77765526","22174,54794","0,0000871156024","0,01639344262","15,00006247",,,,0
giấc kéo_dài,"-0,0005227315601","23,38845619","23,38845619","16,21164247","727,5517564","0,0000871156024","0,2","15,0000628",,,,0
cải_thiện chất_lượng,"0,2496514181","21,34406207","23,34406207","23,44884888","1619,782334","0,0001742312048","0,2222222222","16,00003137",,,,0
chất_lượng giấc_ngủ,"0,2494988462","20,51398707","22,51398707","22,53691829","1970,662456","0,0001742312048","0,1428571429","16,00003135",,,,0
trí_nhớ giấc_ngủ,"-0,002179058786","19,4815656","19,4815656","13,50359227","2373,598768","0,0000871156024","0,07142857143","15,0000627",,,,0
giấc_ngủ đóng,"-0,001394062134","21,4815656","21,4815656","14,88988663","2999,843864","0,0000871156024","0,07142857143","15,00006275",,,,0
củng_cố trí_nhớ,"0,2497168326","22,27297897","24,27297897","24,46936841","839,4298621","0,0001742312048","0,1818181818","16,00003138",,,,0
truyền_dẫn thông_tin,"-0,0009583475177","22,51398707","22,51398707","15,60550666","727,5517564","0,0000871156024","0,1","15,00006277",,,,0
chứa thông_tin,"0,2497386152","22,38845619","24,38845619","24,5962331","839,4298621","0,0001742312048","0,2","16,00003138",,,,0
thông_tin ngắn_hạn,"-0,001045539011","21,92902457","21,92902457","15,20004155","2180,506994","0,0000871156024","0,1","15,00006277",,,,0
thông_tin dài_hạn,"-0,001132730505","21,51398707","21,51398707","14,91235948","2180,506994","0,0000871156024","0,1","15,00006276",,,,0
giấc_ngủ ngon,"-0,001568505834","20,7446","20,7446","14,379061","2999,843864","0,0000871156024","0,07142857143","15,00006274",,,,0
ký_ức dài_hạn,"0,2498693095","23,3295625","25,3295625","25,63014405","992,170213","0,0001742312048","0,6666666667","16,0000314",,,,0
giấc_ngủ mắt,"-0,001568505834","20,7446","20,7446","14,379061","2999,843864","0,0000871156024","0,07142857143","15,00006274",,,,0
mắt chuyển_động,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
(_rem sleep,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
khả_năng đồng_bộ,"-0,001132593901","22,27297897","22,27297897","15,43845258","2574,491734","0,0000871156024","0,08333333333","15,00006276",,,,0
đại_học california,"-0,001742456242","21,6514906","21,6514906","15,00766966","4201,716095","0,0000871156024","0,05263157895","15,00006272",,,,0
khả_năng ghi_nhớ,"-0,001132593901","22,27297897","22,27297897","15,43845258","2574,491734","0,0000871156024","0,08333333333","15,00006276",,,,0
mất_ngủ ảnh_hưởng,"-0,002614416713","19,68801647","19,68801647","13,64669311","1328,31772","0,0000871156024","0,04","15,00006267",,,,0
hồi hải_mã,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
ký_ức ngắn_hạn,"-0,0004356235468","23,38845619","23,38845619","16,21164247","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
dạng tín_hiệu,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,0
tín_hiệu điện_tử,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
giấc_ngủ sâu,"0,2220479438","21,66356343","24,83348843","30,03207582","2960,413922","0,0002613468072","0,2142857143","16,58498341",,,,0
tần_suất phối_hợp,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1033,146073","0,0000871156024","0,25","15,0000628",,,,0
phối_hợp nhịp_nhàng,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
báo neuron,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
đối_tượng nghiên_cứu,"0,2483006842","19,14052868","21,14052868","21,02802002","1142,608223","0,0001742312048","0,02702702703","16,0000312",,,,0
nghiên_cứu học,"-0,007937066942","16,574675","16,574675","11,48868924","30595,65845","0,0000871156024","0,01351351351","15,00006234",,,,0
ngủ dậy,"-0,001481283984","21,0665281","21,0665281","14,60220455","2999,843864","0,0000871156024","0,07142857143","15,00006274",,,,0
thức dậy,"-0,0007841770259","22,16606377","22,16606377","15,36434461","1484,339443","0,0000871156024","0,1666666667","15,00006278",,,,0
thiết_bị giúp,"-0,002788359531","20,0665281","20,0665281","13,90905737","1033,146073","0,0000871156024","0,03448275862","15,00006266",,,,0
đồng_khởi xướng,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
xướng nghiên_cứu,"-0,006534231776","19,7446","19,7446","13,68591382","727,5517564","0,0000871156024","0,01351351351","15,00006243",,,,0
tiến_sĩ matthew,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
matthew walker,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
bộ_phận giúp,"-0,002701023844","20,4815656","20,4815656","14,19673945","888,2182731","0,0000871156024","0,03448275862","15,00006266",,,,0
duy_trì giấc_ngủ,"-0,001742949535","20,25917317","20,25917317","14,04258877","1484,339443","0,0000871156024","0,07142857143","15,00006272",,,,0
thiết_bị mô_phỏng,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
mô_phỏng sóng_điện,"-0,0005227315601","23,38845619","23,38845619","16,21164247","727,5517564","0,0000871156024","0,2","15,0000628",,,,0
mục_đích giúp,"-0,002613688157","21,0665281","21,0665281","14,60220455","727,5517564","0,0000871156024","0,03448275862","15,00006267",,,,0
phục_hồi sóng,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,0
sóng não,"-0,002701221161","20,1154377","20,1154377","13,94295893","1033,146073","0,0000871156024","0,03571428571","15,00006266",,,,0
giúp ba_mẹ,"-0,002963030905","19,4815656","19,4815656","13,50359227","7202,631599","0,0000871156024","0,03448275862","15,00006265",,,,0
ông_bà cải_thiện,"-0,0007841466694","22,38845619","22,38845619","15,51849529","888,2182731","0,0000871156024","0,1428571429","15,00006278",,,,0
phòng ngủ,"-0,001481283984","21,0665281","21,0665281","14,60220455","1033,146073","0,0000871156024","0,07142857143","15,00006274",,,,0
không_khí hoà_thuận,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
thói_quen ngủ,"-0,001655727685","20,4815656","20,4815656","14,19673945","1328,31772","0,0000871156024","0,07142857143","15,00006273",,,,0
ngủ bù,"-0,001394062134","21,4815656","21,4815656","14,88988663","2999,843864","0,0000871156024","0,07142857143","15,00006275",,,,0
suy_giảm trí_nhớ,"-0,001568665206","20,38845619","20,38845619","14,13220092","1647,253392","0,0000871156024","0,09090909091","15,00006274",,,,1
giữ_gìn sức_khoẻ,"-0,002700811348","21,01922238","21,01922238","14,56941473","727,5517564","0,0000871156024","0,03333333333","15,00006266",,,,0
địa trung,"0,06221059922","21,0665281","28,88030929","58,40881822","3021,6625","0,001306734036",1,"18,90689477",,,,0
nhà_khoa_học nghiên_cứu,"-0,007498680953","17,04416028","17,04416028","11,81411165","2574,491734","0,0000871156024","0,01351351351","15,00006237",,,,0
lợi_ích sức_khoẻ,"-0,003050184453","19,43425988","19,43425988","13,47080244","1328,31772","0,0000871156024","0,03333333333","15,00006264",,,,0
thói_quen ăn_uống,"-0,001742881233","20,38845619","20,38845619","14,13220092","1328,31772","0,0000871156024","0,06666666667","15,00006272",,,,0
thực_phẩm tươi,"-0,002527718513","19,25917317","19,25917317","13,34944159","1995,15439","0,0000871156024","0,05","15,00006268",,,,0
rau củ,"0,2498693114","23,38845619","25,38845619","25,69484538","1142,608223","0,0001742312048","0,5","16,0000314",,,,0
rau tươi,"-0,002091381588","20,25917317","20,25917317","14,04258877","1178,449841","0,0000871156024","0,05","15,0000627",,,,0
súp_lơ xanh,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
súp_lơ trắng,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,0
cải bó,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
bó xôi,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
hạt óc,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
óc chó,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
hạt macca,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
hạt phỉ,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
hạt hướng_dương,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
hạt bí,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
gạo lứt,"0,2498910941","23,6514906","25,6514906","25,98381821","992,170213","0,0001742312048","0,6666666667","16,0000314",,,,0
bánh mỳ,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
mỳ ngũ_cốc,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
ngũ_cốc nguyên,"0,2498693114","23,38845619","25,38845619","25,69484538","1142,608223","0,0001742312048","0,5","16,0000314",,,,0
nguyên cám,"0,2499128768","23,97341869","25,97341869","26,33749238","839,4298621","0,0001742312048",1,"16,0000314",,,,0
thịt gia_cầm,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
trứng gà,"-0,001219868875","21,38845619","21,38845619","14,82534811","2373,598768","0,0000871156024","0,09090909091","15,00006276",,,,0
trứng vịt,"-0,001132669792","21,80349369","21,80349369","15,11303018","2373,598768","0,0000871156024","0,09090909091","15,00006276",,,,0
trứng cút,"-0,001045470709","22,38845619","22,38845619","15,51849529","2373,598768","0,0000871156024","0,09090909091","15,00006277",,,,0
sữa_chua hy_lạp,"-0,0003484927661","23,80349369","23,80349369","16,49932454","888,2182731","0,0000871156024","0,5","15,00006281",,,,0
lá xô,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
dầu olive,"-0,0006098851081","22,80349369","22,80349369","15,80617736","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
dầu bơ,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1328,31772","0,0000871156024","0,2","15,00006279",,,,0
ăn_theo chế_độ,"-0,003136427306","20,80349369","20,80349369","14,419883","727,5517564","0,0000871156024","0,02857142857","15,00006264",,,,0
bánh_mì trắng,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
gạo trắng,"-0,0005227619166","22,97341869","22,97341869","15,92396039","1033,146073","0,0000871156024","0,3333333333","15,0000628",,,,0
chất_béo chuyển_hoá,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
dầu tinh_chế,"-0,0006970386562","22,38845619","22,38845619","15,51849529","1328,31772","0,0000871156024","0,2","15,00006279",,,,0
dầu đậu_nành,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
đầu olive,"-0,0006970158888","22,58110127","22,58110127","15,65202668","1484,339443","0,0000871156024","0,1666666667","15,00006279",,,,0
hải giúp,"-0,003836387777","18,0665281","18,0665281","12,52276301","3224,358139","0,0000871156024","0,03448275862","15,00006259",,,,0
sống thọ,"-0,001829579433","21,58110127","21,58110127","14,9588795","4465,930415","0,0000871156024","0,05","15,00006272",,,,0
hạn_chế thịt,"-0,001045652848","21,38845619","21,38845619","14,82534811","1647,253392","0,0000871156024","0,1428571429","15,00006277",,,,0
thịt đỏ,"-0,0005227315601","23,38845619","23,38845619","16,21164247","1328,31772","0,0000871156024","0,2","15,0000628",,,,0
chế_độ địa,"-0,004359764413","17,80349369","17,80349369","12,34044146","9386,383589","0,0000871156024","0,02857142857","15,00006256",,,,0
nghiên_cứu chế_độ,"-0,009515256504","15,574675","15,574675","10,79554206","30595,65845","0,0000871156024","0,01351351351","15,00006224",,,,0
lựa_chọn lành_mạnh,"-0,00148149648","20,51398707","20,51398707","14,2192123","1647,253392","0,0000871156024","0,1","15,00006274",,,,0
tạp_chí dinh_dưỡng,"-0,0008713153957","21,97341869","21,97341869","15,23081321","1647,253392","0,0000871156024","0,1428571429","15,00006278",,,,0
the british,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
british journal,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
tuân_thủ chế_độ,"-0,003660714637","18,80349369","18,80349369","13,03358864","1647,253392","0,0000871156024","0,02857142857","15,0000626",,,,0
tham_gia thí_nghiệm,"-0,0007841011347","22,80349369","22,80349369","15,80617736","1817,449779","0,0000871156024","0,125","15,00006278",,,,0
miền nam,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
theo_dõi trung_bình,"-0,001568687974","20,34406207","20,34406207","14,10142927","1817,449779","0,0000871156024","0,1","15,00006274",,,,0
sức_khoẻ tổng_quát,"-0,002962841177","19,69729429","19,69729429","13,653124","7546,618633","0,0000871156024","0,03333333333","15,00006265",,,,0
tổng_quát bao_gồm,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
bao_gồm mức_độ,"-0,0005227619166","22,97341869","22,97341869","15,92396039","1033,146073","0,0000871156024","0,3333333333","15,0000628",,,,0
mức_độ hoạt_động,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1033,146073","0,0000871156024","0,25","15,0000628",,,,0
mức_độ tuân_thủ,"-0,0008713153957","21,97341869","21,97341869","15,23081321","1033,146073","0,0000871156024","0,1428571429","15,00006278",,,,0
tham_gia nghiên_cứu,"0,248213007","18,40356308","20,40356308","20,21838056","1791,621684","0,0001742312048","0,02702702703","16,00003119",,,,0
tuân_thủ chặt_chẽ,"-0,0006969779431","22,97341869","22,97341869","15,92396039","1647,253392","0,0000871156024","0,1428571429","15,00006279",,,,0
sức_khoẻ tim_mạch,"-0,00313752773","19,21186746","19,21186746","13,31665176","7546,618633","0,0000871156024","0,03333333333","15,00006264",,,,0
bệnh tim_mạch,"-0,005839522982","18,21186746","18,21186746","12,62350458","22174,54794","0,0000871156024","0,01639344262","15,00006247",,,,1
phân_tích tổng_hợp,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
tiền chi_trả,"-0,001829579433","21,58110127","21,58110127","14,9588795","4465,930415","0,0000871156024","0,05","15,00006272",,,,0
món hợp_khẩu,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
hợp_khẩu vị,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
hello bacsi,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
món ngon,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1033,146073","0,0000871156024","0,25","15,0000628",,,,0
eat clean,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
dân công_sở,"-0,000348485177","23,97341869","23,97341869","16,61710757","1033,146073","0,0000871156024","0,3333333333","15,00006281",,,,0
phát_hiện bệnh,"-0,006802886913","16,84929738","16,84929738","11,67904297","3697,153701","0,0000871156024","0,01639344262","15,00006241",,,,0
tổ_chức y_tế,"-0,0006099002864","22,6514906","22,6514906","15,70081684","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
y_tế thế_giới,"-0,0007841770259","22,16606377","22,16606377","15,36434461","1033,146073","0,0000871156024","0,1666666667","15,00006278",,,,0
huyết_áp mục_tiêu,"-0,007580969869","18,56402776","18,56402776","12,8676035","37993,11798","0,0000871156024","0,0119047619","15,00006236",,,,0
đại_đa_số người_dân,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
người_dân việt_nam,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
hội bác_sĩ,"-0,001916846818","20,99613877","20,99613877","14,55341439","888,2182731","0,0000871156024","0,05","15,00006271",,,,0
bác_sĩ gia_đình,"-0,002702253283","18,99613877","18,99613877","13,16712003","4465,930415","0,0000871156024","0,05","15,00006266",,,,0
gia_đình tp,"-0,001830262455","19,92902457","19,92902457","13,81374719","2373,598768","0,0000871156024","0,09090909091","15,00006272",,,,0
giao_lưu thầy_thuốc,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
hội_trường uỷ_ban_nhân_dân,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
tham_gia hội_thảo,"-0,0009584537655","21,80349369","21,80349369","15,11303018","1817,449779","0,0000871156024","0,125","15,00006277",,,,0
tiền_sử bệnh,"-0,005576787364","19,01922238","19,01922238","13,18312037","1033,146073","0,0000871156024","0,01639344262","15,00006249",,,,1
bệnh phổ_biến,"0,24849633","18,67421067","20,67421067","20,51571733","22160,80043","0,0001742312048","0,03278688525","16,00003123",,,,1
biến_chứng nguy_hiểm,"-0,001132821575","21,16606377","21,16606377","14,67119743","1484,339443","0,0000871156024","0,1428571429","15,00006276",,,,1
điều_trị tai_biến,"-0,003397796881","20,68801647","20,68801647","14,33984029","10586,13259","0,0000871156024","0,02631578947","15,00006262",,,,1
trương lê_tuấn,"-0,0006098547516","23,16606377","23,16606377","16,05749179","1484,339443","0,0000871156024","0,1666666667","15,0000628",,,,0
phó trưởng,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
trưởng khoa,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,1
khoa bệnh_lý,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
bệnh_lý mạch_máu,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,1
mạch_máu não,"-0,002788549259","19,7935096","19,7935096","13,71981537","1178,449841","0,0000871156024","0,03571428571","15,00006266",,,,1
bệnh_viện nhân_dân,"-0,001393963475","21,97341869","21,97341869","15,23081321","3224,358139","0,0000871156024","0,06666666667","15,00006275",,,,0
kiến_thức tổng_quát,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
phòng_ngừa đột_quỵ,"0,2496296335","21,27297897","23,27297897","23,37075612","1454,799647","0,0001742312048","0,1818181818","16,00003137",,,,1
bác_sĩ hướng_dẫn,"-0,001829579433","21,58110127","21,58110127","14,9588795","4465,930415","0,0000871156024","0,05","15,00006272",,,,0
định_hướng lối,"-0,0006969779431","22,97341869","22,97341869","15,92396039","727,5517564","0,0000871156024","0,1428571429","15,00006279",,,,0
áp_suất máu,"-0,001306931353","21,58110127","21,58110127","14,9588795","888,2182731","0,0000871156024","0,07692307692","15,00006275",,,,1
máu tác_động,"-0,001219717092","22,16606377","22,16606377","15,36434461","2783,229555","0,0000871156024","0,07692307692","15,00006276",,,,0
tác_động lâu_dài,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
thành mạch,"-0,0004356235468","23,38845619","23,38845619","16,21164247","888,2182731","0,0000871156024","0,3333333333","15,00006281",,,,1
bơm đi,"-0,001045539011","21,92902457","21,92902457","15,20004155","888,2182731","0,0000871156024","0,1","15,00006277",,,,0
cản_trở dòng,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
dòng máu,"-0,001306931353","21,58110127","21,58110127","14,9588795","888,2182731","0,0000871156024","0,07692307692","15,00006275",,,,1
ngưỡng huyết_áp,"-0,007405463691","19,56402776","19,56402776","13,56075068","727,5517564","0,0000871156024","0,0119047619","15,00006237",,,,1
khuyến_cáo điều_trị,"-0,003834816827","18,88066155","18,88066155","13,08707732","1484,339443","0,0000871156024","0,02631578947","15,00006259",,,,1
kiểm_soát huyết_áp,"0,2213506412","18,9455127","22,1154377","26,26405742","1428,990139","0,0002613468072","0,03571428571","16,58498328",,,,1
mmhg huyết_áp,"-0,008282994583","16,97906525","16,97906525","11,76899121","2373,598768","0,0000871156024","0,0119047619","15,00006232",,,,0
bệnh mạch,"-0,005576787364","19,01922238","19,01922238","13,18312037","22174,54794","0,0000871156024","0,01639344262","15,00006249",,,,0
mạch vành,"0,2498910941","23,6514906","25,6514906","25,98381821","992,170213","0,0001742312048","0,6666666667","16,0000314",,,,1
đột_quỵ bệnh_nhân,"-0,003051049614","18,7446","18,7446","12,99276664","2373,598768","0,0000871156024","0,04166666667","15,00006264",,,,0
ổn_định huyết_áp,"-0,007668722959","18,24209966","18,24209966","12,64445995","1178,449841","0,0000871156024","0,0119047619","15,00006236",,,,1
thuốc hạ,"-0,002439441774","21,16606377","21,16606377","14,67119743","6538,615341","0,0000871156024","0,03703703704","15,00006268",,,,0
hạ huyết_áp,"-0,007405463691","19,56402776","19,56402776","13,56075068","727,5517564","0,0000871156024","0,0119047619","15,00006237",,,,1
huyết_áp tác_dụng,"-0,007668722959","18,24209966","18,24209966","12,64445995","37993,11798","0,0000871156024","0,0119047619","15,00006236",,,,0
tác_dụng liên_tục,"-0,0005227543275","23,0665281","23,0665281","15,98849892","1178,449841","0,0000871156024","0,25","15,0000628",,,,0
băng quấn,"0,187450988","22,80349369","26,80349369","36,70080728","1087,180047","0,0003484624096","0,8","17,00001569",,,,0
hợp kích_cỡ,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
áo chèn,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
chèn băng,"-0,0004356083685","23,6514906","23,6514906","16,39396402","727,5517564","0,0000871156024","0,25","15,00006281",,,,0
đỡ cánh_tay,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
chỗ tựa,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
bắt chéo,"0,2221641376","23,38845619","26,55838119","32,42328493","959,3059588","0,0002613468072",1,"16,58498343",,,,0
đỡ lưng,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
bàng_quang trống,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
mmhg quy_trình,"-0,001219868875","21,38845619","21,38845619","14,82534811","2373,598768","0,0000871156024","0,09090909091","15,00006276",,,,0
quy_trình theo_dõi,"-0,0009584537655","21,80349369","21,80349369","15,11303018","1033,146073","0,0000871156024","0,125","15,00006277",,,,0
theo_dõi huyết_áp,"0,2479950662","18,22522584","20,22522584","20,02245707","1791,621684","0,0001742312048","0,02380952381","16,00003116",,,,0
q uy,"-0,0002613619855","24,38845619","24,38845619","16,90478965","888,2182731","0,0000871156024","0,5","15,00006282",,,,0
uy trình,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
trình theo_dõi,"-0,0007841011347","22,80349369","22,80349369","15,80617736","727,5517564","0,0000871156024","0,125","15,00006278",,,,0
cơ_thể cố_định,"-0,00165533305","21,72549118","21,72549118","15,05896296","3945,459488","0,0000871156024","0,05555555556","15,00006273",,,,0
đồ uống,"-0,002090949008","21,38845619","21,38845619","14,82534811","727,5517564","0,0000871156024","0,04347826087","15,0000627",,,,0
tập_luyện thể_lực,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
nghỉ_ngơi yên_lặng,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
lưng thẳng,"-0,0004356083685","23,6514906","23,6514906","16,39396402","1178,449841","0,0000871156024","0,25","15,00006281",,,,0
tựa lưng,"-0,0005227543275","23,0665281","23,0665281","15,98849892","888,2182731","0,0000871156024","0,25","15,0000628",,,,0
bàn_chân chạm,"-0,0002613619855","24,38845619","24,38845619","16,90478965","727,5517564","0,0000871156024","0,5","15,00006282",,,,0
chân_không bắt,"-0,000348485177","23,97341869","23,97341869","16,61710757","727,5517564","0,0000871156024","0,3333333333","15,00006281",,,,0
tay_trên mặt_phẳng,"-0,0001742387939","24,97341869","24,97341869","17,31025476","727,5517564","0,0000871156024",1,"15,00006282",,,,0
